id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,class
3427,861902544,9073,1,private,185556,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,2,2,USA,united-states,1
26728,434217014,1865,0,,48343,some-college,10,never-married,,other-relative,black,female,0,0,2,USA,united-states,0
4402,648104769,8779,3,private,447555,10th,6,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states,0
4948,106829250,3866,3,private,173243,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
5125,101180497,4319,3,private,28074,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,1
18899,346984486,539,3,private,235646,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
14570,538341736,7232,2,private,101320,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0
24005,734486872,8922,1,private,147215,assoc-voc,11,divorced,tech-support,unmarried,white,female,0,0,3,USA,united-states,0
23643,513424352,5449,1,private,193285,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0
20351,604390624,5048,1,private,145402,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,0,0,1,USA,united-states,0
8831,409551482,4446,3,private,102569,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,1
23726,989026371,9885,4,self-emp-not-inc,115439,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0
17739,821389857,9268,3,private,155781,bachelors,13,divorced,prof-specialty,not-in-family,white,male,0,4,1,USA,united-states,1
5717,313095312,1884,2,self-emp-not-inc,143385,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,0
20115,683506677,6786,2,,175935,hs-grad,9,separated,,unmarried,white,male,0,0,2,USA,united-states,0
2029,446579071,165,3,private,163948,9th,5,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,1
22146,299565086,636,1,private,187167,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,3,USA,united-states,0
27642,675415536,549,3,private,590941,doctorate,16,never-married,prof-specialty,unmarried,white,female,0,1,2,USA,united-states,0
2057,486989223,3970,0,local-gov,134181,masters,14,never-married,prof-specialty,own-child,white,female,0,0,2,USA,united-states,0
11248,987360652,5730,0,private,186096,hs-grad,9,never-married,other-service,own-child,black,male,0,0,1,USA,united-states,0
17775,826176169,8102,0,private,78181,some-college,10,never-married,other-service,other-relative,white,female,0,0,2,USA,united-states,0
13775,121110425,693,2,private,191814,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
27302,573810404,6646,0,private,205940,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0
12429,972620970,8950,0,self-emp-not-inc,73514,hs-grad,9,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,1,USA,united-states,0
3994,582156917,4853,1,private,84154,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,2,,,1
7562,650200382,2406,1,private,340917,masters,14,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1
27221,905189904,9230,0,private,27776,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,1,USA,united-states,0
9267,418189611,1130,1,private,371103,bachelors,13,never-married,adm-clerical,not-in-family,black,female,0,0,2,USA,united-states,0
12915,549436024,1932,3,state-gov,231961,doctorate,16,divorced,prof-specialty,unmarried,white,male,0,0,3,USA,united-states,1
27458,313917184,5597,0,private,169037,11th,7,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0
24985,385010252,458,0,private,129053,11th,7,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0
16427,172562855,5801,4,self-emp-inc,220667,7th-8th,4,widowed,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0
494,168434055,3435,1,state-gov,223376,bachelors,13,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0
19332,202749980,5943,4,self-emp-not-inc,185640,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,1
2816,921637415,3018,4,private,127921,hs-grad,9,never-married,transport-moving,not-in-family,white,male,1,0,3,USA,united-states,0
8938,324822001,9915,3,federal-gov,97934,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,2,0,2,USA,united-states,1
24343,606381134,4956,2,private,120590,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
27454,259035775,2071,2,self-emp-not-inc,193882,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
23452,965278486,7503,3,private,103406,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,1,USA,united-states,1
18776,203750354,8177,3,self-emp-inc,147239,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
4098,657352277,8585,4,self-emp-not-inc,131991,bachelors,13,never-married,farming-fishing,own-child,white,male,0,0,4,USA,united-states,0
26754,284644877,7524,4,self-emp-not-inc,196403,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,0,USA,united-states,1
24483,275328689,358,0,self-emp-not-inc,296090,hs-grad,9,never-married,sales,own-child,white,male,0,0,3,,,0
7501,918252204,5167,4,self-emp-not-inc,282066,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,1
25665,246388000,4351,1,private,289484,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
9646,661867478,6909,1,private,186009,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
17250,668661291,5731,1,private,244395,11th,7,never-married,other-service,unmarried,black,female,0,0,2,USA,united-states,0
27497,319817902,4792,2,private,236900,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
14349,287167842,2796,0,private,156822,10th,6,never-married,sales,not-in-family,white,female,0,2,1,USA,united-states,0
20489,757343193,4938,1,state-gov,90409,some-college,10,never-married,craft-repair,own-child,white,male,0,0,0,USA,united-states,0
2288,732875842,7163,3,private,333301,10th,6,married-civ-spouse,other-service,husband,black,male,0,0,2,USA,united-states,0
25810,258318088,3061,2,private,306567,hs-grad,9,married-civ-spouse,transport-moving,wife,white,female,0,0,2,USA,united-states,1
23598,737630543,7111,1,private,82242,prof-school,15,never-married,prof-specialty,unmarried,white,male,4,0,2,DUE,germany,1
1408,647422051,4168,2,self-emp-not-inc,179824,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,0,0,3,USA,united-states,0
12162,281875376,1402,2,private,225385,hs-grad,9,divorced,machine-op-inspct,own-child,white,female,0,0,2,USA,united-states,0
21279,101857808,4960,2,private,22201,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,2,JPN,japan,1
973,295164159,9961,2,self-emp-inc,124665,bachelors,13,never-married,craft-repair,not-in-family,white,female,0,0,0,USA,united-states,0
11217,218154148,4796,1,local-gov,121055,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,1
27417,520213794,2659,0,,236276,some-college,10,never-married,,own-child,white,male,0,0,0,USA,united-states,0
8153,102875531,6540,1,private,159008,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1
22864,406766965,3399,4,self-emp-inc,330144,masters,14,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
8204,611231560,7893,3,private,182314,masters,14,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,1
26124,344616830,9077,1,private,228873,11th,7,married-civ-spouse,transport-moving,husband,white,male,2,0,3,USA,united-states,1
22351,617542195,643,2,private,91959,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
18041,952752335,9068,2,,87369,9th,5,divorced,,unmarried,white,female,0,0,2,USA,united-states,0
11768,411366137,2686,3,state-gov,229272,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,2,USA,united-states,1
25469,752042900,7847,2,private,174575,some-college,10,divorced,prof-specialty,unmarried,white,male,0,0,2,USA,united-states,0
22349,337081556,6135,0,private,21154,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states,0
23216,712297580,9598,3,private,338283,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
17571,639664160,8901,4,private,192845,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,1
3678,681370327,1159,2,private,188291,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
5681,258831161,8185,1,private,360689,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
13715,559147163,9978,1,private,203776,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0
23699,345293929,1761,1,private,158438,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
7962,625345227,4142,3,private,32365,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
10653,159674504,2229,1,local-gov,107233,hs-grad,9,never-married,adm-clerical,unmarried,amer-indian-eskimo,male,0,0,3,USA,united-states,0
21989,222112155,5235,3,private,177366,hs-grad,9,separated,other-service,other-relative,white,female,0,0,0,USA,united-states,0
7854,985868810,955,2,private,104196,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
18314,700212837,4787,3,private,159755,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,3,0,2,USA,united-states,1
1399,417069078,9074,2,private,211494,some-college,10,divorced,exec-managerial,not-in-family,white,male,0,3,3,USA,united-states,0
8212,824442716,5551,1,private,196971,bachelors,13,never-married,prof-specialty,own-child,white,female,0,0,4,USA,united-states,0
17045,708324921,850,2,self-emp-not-inc,355978,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
25768,639228409,9417,0,private,157839,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,female,0,0,1,USA,united-states,0
506,151136260,3288,1,private,289890,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
21340,754605543,9623,0,local-gov,442359,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,1,2,USA,united-states,0
594,700542621,969,2,private,33658,some-college,10,married-spouse-absent,craft-repair,unmarried,white,male,0,4,2,USA,united-states,1
4549,625223176,1674,1,private,253814,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,0
26373,283779622,964,3,state-gov,68898,assoc-voc,11,divorced,tech-support,not-in-family,white,male,0,4,2,USA,united-states,1
11733,892312930,1568,1,local-gov,229223,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,3,0,2,USA,united-states,1
10043,173135555,2315,1,,108926,some-college,10,married-civ-spouse,,husband,black,male,0,0,0,USA,united-states,0
27415,106610642,5257,4,private,207604,7th-8th,4,widowed,other-service,not-in-family,white,female,0,0,2,USA,united-states,0
12331,452221218,4704,2,private,111128,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
8108,203610670,8253,2,local-gov,151267,some-college,10,married-civ-spouse,other-service,wife,black,female,0,0,1,USA,united-states,0
2473,680402883,2550,0,private,167424,some-college,10,never-married,priv-house-serv,own-child,white,female,0,0,2,USA,united-states,0
6349,237582094,6420,0,private,108887,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states,0
4592,574571730,2992,1,private,349169,masters,14,married-civ-spouse,craft-repair,husband,white,male,0,0,2,MEX,mexico,0
22706,725567048,4758,1,private,337953,assoc-voc,11,married-civ-spouse,sales,husband,white,male,1,0,2,USA,united-states,0
20986,523740542,5966,2,private,190759,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
1922,818020145,4210,0,private,279472,some-college,10,never-married,sales,not-in-family,white,female,0,0,3,USA,united-states,0
27680,806157525,762,2,private,127573,hs-grad,9,separated,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0
11081,916948219,1844,2,private,303155,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
13384,661746783,8318,4,private,154368,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
22960,780910061,3798,0,private,225211,9th,5,never-married,other-service,own-child,black,male,0,0,1,USA,united-states,0
10049,249039890,5730,3,private,140359,7th-8th,4,divorced,machine-op-inspct,unmarried,white,female,0,4,2,USA,united-states,0
9666,996943091,2716,2,private,94210,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
7161,350314737,4347,0,private,227529,hs-grad,9,never-married,sales,own-child,white,male,0,0,2,USA,united-states,0
10534,139645599,8461,3,private,33931,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
27065,440688281,6338,0,private,210797,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
26351,487298001,430,3,local-gov,88120,hs-grad,9,never-married,other-service,not-in-family,black,male,0,0,2,USA,united-states,0
7897,572703448,9799,3,private,297884,10th,6,widowed,machine-op-inspct,not-in-family,white,male,0,0,2,USA,united-states,0
8471,530702072,6885,2,self-emp-inc,139364,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,4,0,1,USA,united-states,1
6260,642341779,8205,4,private,367984,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1
8142,737164289,4874,2,private,120277,bachelors,13,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
18915,966471968,7208,2,private,185394,10th,6,never-married,handlers-cleaners,not-in-family,white,female,0,0,1,USA,united-states,0
13999,826161852,5112,3,private,217577,hs-grad,9,widowed,machine-op-inspct,unmarried,white,female,0,0,2,USA,united-states,0
4589,224323261,4017,4,private,187919,11th,7,married-civ-spouse,other-service,husband,white,male,0,0,1,USA,united-states,0
16519,315587503,3170,2,local-gov,216473,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1
17367,320938118,4645,0,private,299528,some-college,10,never-married,sales,not-in-family,asian-pac-islander,female,0,0,3,TWN,taiwan,0
6196,519894270,1753,2,private,149210,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,2,0,2,USA,united-states,1
14751,779751162,8219,0,private,228255,some-college,10,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0
8966,778256108,5789,1,private,128516,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,0
21612,530863918,2125,1,private,102130,assoc-voc,11,divorced,sales,not-in-family,white,male,0,0,3,USA,united-states,0
17139,449424756,3187,4,local-gov,100054,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
4130,670777068,2419,1,private,167106,hs-grad,9,married-civ-spouse,sales,husband,asian-pac-islander,male,0,0,2,HKG,hong,0
6007,888189007,4260,3,private,277471,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
22570,117757956,737,4,local-gov,204062,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
11412,551016396,6190,3,private,61307,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,other,male,0,0,2,USA,united-states,0
1217,666345498,229,3,self-emp-not-inc,172898,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,2,0,3,USA,united-states,1
12037,849142114,873,2,self-emp-not-inc,64631,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
14230,261296398,6451,1,private,65278,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
6827,129571519,5610,2,private,173382,assoc-acdm,12,divorced,tech-support,unmarried,white,female,0,0,2,USA,united-states,0
961,420425346,7939,1,private,107793,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,1
25023,866865323,4726,2,private,101452,masters,14,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,GBR,england,1
24158,494027382,7102,3,private,146378,5th-6th,3,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
9232,488896830,7912,3,private,200783,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0
2391,656372420,5619,3,private,358554,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,2,USA,united-states,1
279,956326522,9504,3,local-gov,205100,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states,1
1954,721865424,9806,1,private,116677,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0
6321,730444241,7071,0,private,221955,bachelors,13,married-civ-spouse,sales,other-relative,white,male,0,0,2,USA,united-states,0
6055,786017372,6640,2,private,130561,11th,7,never-married,sales,not-in-family,black,female,0,0,1,USA,united-states,0
11218,850236085,6928,4,,194456,masters,14,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,0
19838,650828884,8499,3,private,240231,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,2,JPN,japan,1
1740,292942152,4098,3,local-gov,109089,prof-school,15,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1
18513,794503175,3097,3,private,291783,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0
27050,727998566,9861,2,private,103110,doctorate,16,never-married,prof-specialty,not-in-family,white,male,0,0,2,GBR,england,0
6596,920901290,4844,2,private,809585,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
16229,858190516,9765,3,private,89041,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,4,0,3,USA,united-states,1
8649,718802201,3489,2,self-emp-inc,149102,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,1
16185,279020359,3450,2,,319993,hs-grad,9,widowed,,unmarried,white,female,0,0,2,MEX,mexico,0
11820,387916576,1484,1,private,411395,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0
5962,568703452,1136,1,private,191765,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,,2,GBR,scotland,0
20592,284615143,5782,4,private,231781,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
26001,571388823,2373,3,state-gov,239256,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0
1345,821525216,7337,2,private,289353,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,0,0,1,USA,united-states,0
63,965316398,8201,1,private,310773,some-college,10,separated,sales,unmarried,white,female,0,0,2,MEX,mexico,0
27340,602724467,2272,4,private,205737,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0
27005,382700479,579,2,local-gov,153312,masters,14,married-civ-spouse,prof-specialty,husband,black,male,0,0,0,USA,united-states,1
12460,618659326,6747,0,private,132320,bachelors,13,never-married,exec-managerial,own-child,white,male,0,0,2,USA,united-states,0
21353,294246856,8308,2,private,267252,some-college,10,married-civ-spouse,machine-op-inspct,husband,black,male,0,3,2,USA,united-states,1
16546,138219467,429,2,self-emp-not-inc,173716,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
3029,775272649,5379,1,private,206600,bachelors,13,never-married,craft-repair,own-child,white,male,0,0,2,MEX,mexico,0
18021,858720648,6929,3,private,188330,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
24367,549962846,8475,0,private,51985,hs-grad,9,never-married,transport-moving,not-in-family,white,male,0,0,2,USA,united-states,0
10402,934772516,3608,0,private,64520,10th,6,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
19335,799665132,2921,0,private,165817,bachelors,13,never-married,exec-managerial,own-child,white,male,0,0,2,USA,united-states,0
25577,195631467,5559,2,private,151771,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
15397,306831378,9046,3,private,68982,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
3192,372072720,3402,0,,180246,bachelors,13,never-married,,not-in-family,white,male,0,1,2,USA,united-states,0
23220,948881310,1392,2,federal-gov,362006,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1
15272,461256318,4689,4,private,85434,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0
1454,636031686,2033,4,private,81534,some-college,10,married-civ-spouse,sales,husband,asian-pac-islander,male,0,0,2,USA,united-states,1
2653,534745578,1922,1,private,306420,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
9492,694646319,2114,4,private,61474,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,3,0,2,USA,united-states,1
11643,668288976,4546,4,local-gov,52267,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,4,USA,united-states,0
2598,593345267,4399,4,self-emp-not-inc,184335,11th,7,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,0
22016,997904402,2635,1,private,268451,some-college,10,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0
8824,149407933,996,2,local-gov,171482,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1
1817,271681707,3104,3,private,142287,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,3,3,USA,united-states,1
19783,196398192,5390,3,private,173754,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,1
15425,427737819,9850,3,private,117198,hs-grad,9,widowed,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0
8253,751692382,2983,0,state-gov,129200,some-college,10,never-married,transport-moving,not-in-family,black,male,0,0,2,USA,united-states,0
21419,847917719,9781,0,private,360077,11th,7,never-married,prof-specialty,own-child,white,male,0,0,2,USA,united-states,1
14653,640642625,2691,2,federal-gov,52781,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1
8097,191159706,7630,1,private,34862,bachelors,13,divorced,sales,not-in-family,amer-indian-eskimo,male,0,1,3,USA,united-states,1
13504,388082329,4049,4,,46907,bachelors,13,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,1
3098,146757402,2296,2,private,99527,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
19451,827489626,6100,4,private,193335,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
3446,577573136,7366,1,private,252646,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
14068,667066101,475,0,,103810,12th,8,never-married,,own-child,white,male,0,0,2,USA,united-states,0
16557,501214501,8630,4,private,194161,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,2,ITA,italy,1
13356,638926988,7647,2,private,58880,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,3,0,0,USA,united-states,1
9584,321701403,5895,4,private,138777,bachelors,13,married-civ-spouse,protective-serv,wife,white,female,0,0,2,DUE,germany,1
21613,426930458,2712,4,private,91251,hs-grad,9,married-civ-spouse,other-service,husband,asian-pac-islander,male,0,0,0,CHN,china,0
19199,133175407,2427,4,,230586,10th,6,widowed,,unmarried,black,female,0,0,2,USA,united-states,0
6822,260377213,1901,4,,178556,10th,6,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states,1
633,449997719,1501,2,local-gov,188291,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,3,2,USA,united-states,1
15712,239724533,1511,1,private,63509,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0
10115,106507539,2168,2,private,280410,hs-grad,9,married-civ-spouse,other-service,husband,black,male,0,0,2,HTI,haiti,0
6961,685365649,5002,1,local-gov,96480,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,2,DUE,germany,0
16518,229528437,6359,3,private,155659,some-college,10,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1
24926,205328709,7804,4,state-gov,19520,doctorate,16,divorced,prof-specialty,unmarried,white,female,0,0,3,USA,united-states,0
7080,440080298,4712,0,private,41432,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,3,USA,united-states,0
3132,358090165,7605,1,private,108438,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
12262,686236179,1073,1,private,123472,hs-grad,9,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0
18685,913893962,6279,2,private,64879,some-college,10,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0
11893,692966035,4319,0,,331702,hs-grad,9,never-married,,own-child,white,male,0,0,2,USA,united-states,0
2940,288422907,2992,4,self-emp-not-inc,22228,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,1
27203,327165880,4525,2,local-gov,287821,bachelors,13,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1
15330,311355455,7974,1,private,386877,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,2,USA,united-states,0
1032,788766445,9405,2,private,152237,bachelors,13,never-married,sales,not-in-family,white,male,0,0,2,,,1
11339,124987389,9802,2,self-emp-not-inc,191342,hs-grad,9,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,0,0,3,PHL,philippines,1
12906,539670119,1641,2,private,71738,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
2423,714652699,4073,2,private,32719,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,3,USA,united-states,1
22503,732286239,7095,3,,201062,hs-grad,9,married-civ-spouse,,wife,black,female,0,0,0,USA,united-states,0
21448,371445555,4925,4,self-emp-not-inc,298945,bachelors,13,widowed,farming-fishing,not-in-family,white,male,0,0,2,USA,united-states,1
6804,457980674,5316,1,private,312985,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,3,3,USA,united-states,0
20551,126451195,506,1,private,192200,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,,,0
11629,300623300,458,2,federal-gov,350387,masters,14,married-civ-spouse,craft-repair,husband,white,male,0,0,3,IND,india,1
22762,579197783,259,3,local-gov,298445,prof-school,15,married-civ-spouse,prof-specialty,wife,white,female,0,3,3,USA,united-states,1
25236,944074113,2384,0,private,227548,12th,8,married-civ-spouse,other-service,husband,black,male,1,0,2,USA,united-states,0
23310,411236792,9604,3,private,177633,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,1
24292,142657434,6388,3,state-gov,122066,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
22611,225449719,5083,3,private,144361,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,1
24280,241741757,6075,3,private,147860,hs-grad,9,married-civ-spouse,handlers-cleaners,wife,black,female,0,0,2,USA,united-states,0
679,185769060,8010,1,private,118584,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0
25175,769660912,7252,3,private,56551,9th,5,divorced,craft-repair,unmarried,white,female,2,0,2,USA,united-states,0
4169,171975944,5390,2,private,247547,assoc-voc,11,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0
5228,797092797,1252,3,private,101684,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0
